text	label
Ne bih rekao da je epsko djelo , kao što ga neki nazivaju , ali da dosta toga epskog ima , to svakako , a pod tim podrazumjevam scene borbe ili kada Zlurada ponovo dobije svoja krila nazad .	3
I unatoč tome što je još jedan zlikovac Sonnyja Burcha , također sam mislio da on nije zastrašujući .	0
Mislim da su zbog njegove popularnosti došli na ideju da naprave seriju o Alfredovim mlađim danima .	1
Stvarno mislim da je priča bila previše složena da bi shvatio da sam to gledao prije mnogo godina ( definitivno ne kada je film igrao u kinima kad sam bio premlad tada ) .	0
Koja je mogla dobiti vizije nečeg strašnog što se događa s drugim ljudima , plus viđenje i komunikaciju s duhovima / duše .	0
U prve ‘ Igre gladi ’ sam se neočekivano zaljubio .	2
Tu on postaje rob zajedno s drugim psima , on je zavrsio u zatvoru za pse i njegova obitelj vjeruje da je mrtav .	0
Zato kada je takav žanr kombiniran sa zombi , bilo mi je zabavno da ga gledam .	2
Žanr : Akcija | Recenzije Serija	1
Žanr : Adventure , Drama , Sci-Fi	1
B i H 13.07.2017	1
Kada je prošle godine završio super popularni Pretty Little Liars , fanovi su ostali s rupom u obliku PLL-a u njihovim životima .	1
Rađeni su mnogi ustupci kako bi film mogao biti snimljen do samog kraja , zato je mnogo toga u filmu prilično nespretno učinjeno .	0
I koji je financirao milijarder Jack Morris ( Rainn Wilson – Smurfs : The Lost Village , The Boy itd . )	1
Postoji više nego dovoljno za vidjeti , kao i dovoljno razloga za to : Nakon nekoliko razočaranja poput Ghul , The Rain ili The Innocents , Maniac je konačno Netflix serija koja živi .	3
Sve do posljednje trećine filma koji nam je dao puni visoki oktanski zabavni akcijski niz .	2
Ovo možda i maloj djeci bude zanimljiv , ali možda , s obzirom da ako budete u dilemi da li im nekada pustiti neki Disneyev i Pixarov klasik i Mumijeve npr . ili ovo , uvijek birajte to prvo .	3
I bili smo u ovome i usprkos tome što ima kraći period ( samo polovica sezone bilo je o prison break parceli ) , još je bilo zabavno vidjeti kako je Scofield bio takav genij i treba ga smatrati velikim umjetnikom bijega .	3
I uskoro se ovo dvoje nađu kako pokušavaju zaustaviti negativca koji je poznat kao The Terror ( Jackie Earle Haley ) .	1
Priču je pripovijedao Jughead Jones ( Cole Sprouse – The Suite Life Zack & Cody TV series itd . )	1
Svaki od neregulatora ima svoje osobine i njihov je unutarnji odnos bilo zabavno gledati , iako su neki bili prilično standardni tinejdžerski problemi poput mlade ljubavi ili egzistencijalne krize .	3
Reditelj filma je Kevin McDonald , oskarovac , koji iza sebe ima filmove poput ‘ How I Live Now ’ , ‘ Orao ’ , ‘ U vrtlogu igre ’ , ‘ Posljednji škotski kralj ’ itd .	1
A za kraj ostavljam posebne pohvale Nicolas Houltu koji je bio i dobar glumac ranije ali ova uloga mu je savršeno legla i on se i najbolje snašao te mislim da je sezona nagrada on bi dobio velik broj priznanja .	2
Osim velike raznolikosti ritmova , primjetno je da su oni pažljivo odabrani kako bi ojačali ambijent svake scene .	2
Uređivanje je brzo i uspijeva spriječiti da se stvari osjećaju ustajalo .	2
Neobitčno je bilo s njegove strane , dakle od strane čovjeka koji se posvetio znanstveno fantastičnim filmovima da ovako jednu osjetljivu temu ‘ umjetna inteligencija ’ , dakle , obrađuje na jedan bajkoviti način sa dozom amaterizma gdje mu je prioritet bila pucačina i rijeka krvi a ne sama priča i narativna pozadina .	0
Ona pokazuje ogromnu dubinu i ima najimpresivnije trenutke filma .	2
Podijeljena na 20 epizoda , Flavorful Origins je zanimljiva , edukativna dokumentarna serija koja prikazuje razne tehnike kuhanja i kuhinje napravljene s izvornim azijskim sastojcima .	1
Datum izlaska : 10 .	1
Imaju izvrsnu zaplet , stvarno dobre likove , velike predstave , fantastičnu muziku i fantastično pisanje / usmjeravanje / animaciju .	2
Kratka Radnja serije	1
Četiri naoružana čovjeka , krenu pustinjama Divljeg Zapada da spade jednu ženu i jednog čovjeka od krvoločnih i opasnih pećinskih ljudi .	1
S druge strane , Dennis sa svojim višestrukim osobnostima ( James McAvoy – Sherlock Gnomes , Atomic Blonde itd . )	1
Taj dječak ispostavilo se da je od Jane ( Shailene Woodley ’ s ) sin .	1
Dakle , bio sam naravno uzbuđen zbog četvrte sezone .	2
Glavne uloge : Finn Jones , Jessica Henwick , David Wenham , Jessica Stroup , Rosario Dawson , Tom Pelphrey , Lewis Tan , Simone Missick	1
Jonathan Nolan , koji je zajedno sa suprugom Lisom Joy osmislio seriju , je imao i lagan i težak zadatak .	1
Prije svega se to odnosi na iritantni “ cliffhanger ” koji pitanje krajnje sudbine pojedinih likova , za koje bi se inače moglo pretpostaviti da će stradati , ostavlja previše otvorenim .	0
Ali , baš kada se film zahuktao , uslijedilo je ponovo razočarenje i zadnjih pet minuta je uništilo sve ono što je film dobro napravio .	0
Način na koji se misteriozna prošlost Versa odvijala bio je jedan od dobrih dijelova ovog filma .	2
Redatelj James Ponsoldt je jedan od najboljih indie redatelja vani , a nakon sto je osvoji tri pobjede za redom SMASHED , THE SPECTACULAR NOW , i THE END OF THE TOUR , upravljanje s The Circle čini se da mu je teško , kao da je njegova osjetljivost prigušena pridržavanjem materijala ( prilagodio scenarij s Eggersom ) ili da je previse kuhara uključenih u proizvodni proces .	1
U filmu takođe postoji i određena doza naučne fantastike , na koju ne bismo preterano skretali pažnju .	1
B i H 17.01.2019 .	1
Pa ovaj film je imao stvarno super početak .	2
Trajanje Serije : 29 : 00	1
O , bio je samo jedan crossover lik iz druge serije kao i što me čini da nisam imao osjećaj kontinuiteta s ostalima .	0
Flavorful Origins ( Sezona 1 ) 2019 ( TV SERIES ) Recenzija	1
Ocjena : 6 / 10	1
Kraj je također bio dobar , ali vrhunac , iako je bio fantastičan , nije me oduševio .	3
Na Rotten Tomatoes ima 65% pozitivnu ocjenu .	2
Tako je zabavna i jedna od najboljih stvari u sezoni .	2
Iako sam mislio da mu je ljubavna priča vjerojatno previše .	0
Nemojte očekivati nešto sofisticirano i jako dobro da bi vas stvarno zadovoljilo .	0
Sam govor nije problem , ser se odnosi na glavnu temu ove sezone o tome da li je zabluda , vjerske ili na drugi način , su koristan alata za izbjeći bol ili način da se zanemari stvarni život .	1
Datum izlaska : 23 November 2016 ( USA )	1
U međuvremenu , Teresa ( Kaya Scodelario – Pirates of the Carribbean : Salazar ’ s Revenge , Wuthering Heights itd . )	1
Brutalno krvav način koje će na momente biti teze gledati .	0
Glavne uloge : Margot Robbie , Alexander Skarsgård , Samuel L . Jackson	1
Alucard je pametan , loš , zabavan , i samo sveukupni zanimljiv lik koji volim da vidim u prvom planu ovako .	2
Redatelj : Kevin Macdonald	1
B i H 10.08.2017 .	1
Film je zaradio 591 milion dolara na budžet od 145 miliona .	1
Ne želim više razglabati niti trabunjati o kvaliteti ovog ostvarenja koje nije odrađeno bez mane ali je odrađeno da valja i funkcioniše .	3
Mary Elizabeth Winstead bila je sasvim u redu , ali pomalo sam razočaran Cliveom Owenom koji mi se nije činio dovoljno uvjerljivim kao glavni negativac .	3
Nowlin	1
Sam kraj , više nam je postavio neka pitanja nego što je ostavio odgovora , ali mogu ga slobodno proglasiti najhrabrijim filmom godine , sa originalnom pričom , koja , bez obzira što odstupa od postavljenih standarda pokušavajući da se u tome proslavi , ipak ono nešto na što ne mogu tek tako zažmiriti .	2
Uspješni bankar Davis se bori sa svojim osjećanjima , tačnije manjkom istih .	1
Bilo je zapravo prilično zastrašujuće tijekom tih scena .	0
Trajanje filma : 01 : 55 : 00	1
Nije to baš tako lagan zadatak , ali mi se čini da Disney-u unatoč velikom uspjehu , nije pošlo po pitanju sedmog nastavka .	0
Malorie jedva uspijeva pobjeći i potražiti sklonište u kući s nekoliko drugih ljudi .	0
Kada se dodaju u ovo , kontinuirani znakovi , simpatični likovi i privlačan zvučni zapis , stvara se spektakl koji jednostavno zabavlja .	2
Trajanje filma : 01 : 46 : 00	1
Zemlja : SAD	1
To može biti zabavno za gledanje .	2
I to je sve postavljeno na generički elektronski rezultat koji radi da bi bilo interesa .	1
“ Umbrella Academy ” prati braću i sestre koji se moraju ponovno ujediniti nakon što njihov otac posvojitelj , Sir Reginald Hargreeves ( Colm Feore ) , umre pod sumnjivim okolnostima .	1
Trailer Serije :	1
Pronađite ih sve u ovom znanstveno-fantastičnom psihološkom-horor filmu .	1
Preporuke za gledanje filma ( kako se pripremiti , kokice , zamračiti prostoriju i to … )	1
Ovaj film je u biti obiteljski film , ali i triler znanstvene fantastike .	1
Trajanje filma : 02 : 22 : 00	1
Ekranizacije starih bajki koje smo mi kao djeca čitali i zamišljali i u njima uživali , u zadnje vrijeme su jako učestale da smo svi malo u tome izgubili tok i ne pratimo kojim redoslijedom više dolaze na svijet .	3
Srbija 25.01.2018 .	1
To ne oduzima previše od serije , ali je vrlo primjetno .	3
Bili su najbolji Segov prijatelj Kem , koji je dodao neke zabave , Nyssa-Vex , za koga sam mislio da je zanimljiv lik i očito Segov djed Val-El .	2
Tražimo mi stariji , sitničaviji i obzirniji , pa onda nas pitaju što ne znamo uživati u lijepim stvarima .	1
Glavne ulogeGary Oldman , Andy Serkis , Jason Clarke	1
Glavne uloge : Jude Law , Jodie Whittaker , Ben Mendelsohn	1
Divio sam se Henryju Lloyd-Hughesu i Royceu Pierresonu jer su portretirali dva lika , ali osoba kojoj sam se najviše divio bio je Tom Bidwell kao tvorac serije .	2
Producent : Erica Beeney , Rupert Wyatt	1
Datum izlaska : 17 July 2017	1
Vizualno impresivan , to stoji , ali činjenica je da je ovakav nastavak bio i više nego nepotreban , jer staru slavu bilo je skoro pa nemoguće vratiti i evo nam dokaza .	3
Pas marinac koji se vraća iz Afganistana nakon što je preživio traumu , umjesto da bude uspavan , usvaja ga porodica čiji je sin poginuo na ratnom polju .	3
Žanr Akcija , SF	1
Ex Machina ( 2015 )	1
Datum izlaska : 05.01.2021 ( svjetska premijera )	1
Pa prije svega jer je imao nevjerovatno dobru najavu kakvu koji rijetko film danas ima a i vezan je za franšizu ‘ Mad Max ’ kojoj neki danas spuštaju kapu i govore : “ Alaj je Mel Gibson nekada bio baja ” .	2
Mislio sam da je Brie divna kao Kapetanica Marvel i kemija između nje i mladog Nicka Furya ( kao što je postavljeno 1995 . )	2
Njegova otupljenost se odražava na njegov život , na odnose u porodici i na koncu svega , on , dakle Davis , morat će sve razmontirati , rastaviti , srušiti , kako bi ponovo popravio .	1
Dakle , ako tražite ovakvu dramsku seriju ( i ako vam se svidi u kombinaciji s nekom srednjoškolskom romantikom ) .	1
Uloge : Sam Riley , Kate Bosworth , Aneurin Barnard , Rainer Bock , Jonathan Cass , James Cosmo , Lars Eidinger , Maeve Dermody , Jason Flemyng	1
Soldino .	1
Ocjena na IMDb.com mu je zavidnih 7,6 / 10 a na Tomatoesima izvrsnih 86% .	2
Oni pravi snježni avanturistički filmovi , baš upravo kao ovaj , jedan su mi od najdražih podžanrova .	1
Kad smo posljednji put vidjeli Mariusa ( Giovanni Ribisi ) , našao se u malom kraku .	1
Kako bi se održala ova autentičnost , serija sadrži i dijalog na drevnom latinskom .	2
Upoznali smo se s našim glavnim likom , Blade Runnera koji se jednostavno zvao “ K ” ( Ryan Gosling – The Notebook , The Big Short , La La Land etc ) koji je bio obnovljeni čovjek nazvan Replicant .	1
Tom Wilkinson uvijek je dobar u svemu .	2
Vazdušni Udar	1
Godina 2015	1
Ova agencija nadgleda Seon-Gyeomovu karijeru i ona ga očito ne gleda previše ljubazno od kad je dao otkaz .	3
Svaka epizoda izgleda kao dokumentarac napravljen 2033 . godine o pionirima na Marsu .	1
Doduše , opet film nije dosegao svoj maksimum ali to ne mora značiti ništa jer ako tražite jedan zaista humorističan , opuštajući film koji će vas zaista oraspoložiti , onda je ” Storks ” film za vas i to je i više nego dovoljno da bude pravi animirani film koji služi svojoj svrsi .	3
Već sam početak filma daje nam do znanja da ćemo prisustvovati ako ništa drugo onda vizualno dojmljivom djelu .	2
Zvučni efekti ovog filma također su bili izvrsni .	2
Rode više ne donose djecu , već su se prebacile na pakete , ali kada dođe narudžba za dostavu djeteta , morat će se odabrati roda koja može izvršiti takav zadatak .	1
Imali smo Alec Baldwin , Harrison Ford , Ben Affleck i najnoviji je Chris Pine u 2014 .	1
Nisam ga ni planirao pogledati jer oni koji me ikol ’ ko vjerno prate znaju koji sam protivnik filmova o superherojima i tim stvarima .	0
Mladić po imenu Gabriel ( Ashton Sanders – Equalizer 2 itd . )	1
U parcele , s jedne strane imamo porodice žrtve o tome da ne razumiju šta se dogodilo i pokušavaju prikupiti dokaze da im pomognu da prevaziđu i učine pravdu za bol koju mu kćerka nosi i neku drugu školu , koja se zalaze u okviru svoje nadležnosti .	1
Međutim ako ste veliki ljubitelj izvanzemaljske priče , pretpostavljam da nećete toliko uživati u ovoj seriji jer nije prikazala te scene .	3
Kad je posao propao , DC ga je ponovno učvrstio i iskoristit će ga kao mjesto odskoka za njihov prošireni svemir .	1
Potencijal koji bi dominirao na dodjelama nagrada u predstojećim mjesecima .	1
Reditelj filma je Robert Stromberg , kojem je ovo rediteljski debi .	1
Filmske Recenzije	1
Ovi trenuci lijepo djeluju kako bi se isplatili neki sporiji segmenti serije .	2
Žanr : Drama | Fantazija | Horor | Recenzija Serija	1
Srbija 15.11.2018 .	1
Zaradio je preko 311 miliona dolara na budžet od 74 miliona dolara .	1
Moj izbor je pao na Cloak & Dagger koja je premijerno izvedena prošle godine , a njezina se druga sezona tek završila prije nekoliko tjedana .	1
Film nije imao srednju ili post-krajnu kreditnu scenu , osim ako samo želite uživati u slušanju pjesme ” Mickey “ .	1
Također je bilo lomljenja četvrtog zida kod njega zbog čega se humor isticao .	2
Ali kad sam stigao do epizode 9 i stigao do finala sezone , pomislio sam da se serija pokupila jako brzo i prema mom mišljenju bile su to 2 najbolje epizode sezone .	2
Veljača 2016 .	1
Glavne uloge : Amy Landecker , Sofia Black-D ’ Elia , Virginia Gardner	1
Samo dajte .	1
Odmah možemo vidjeti da ova sezona ide ozbiljnije i manje karikaturaju u usporedbi s prvom sezonom .	1
I sve je urodilo plodom .	2
Naravno , tu su neznatno bolji razlog od toga .	1
Rani dio priče na planini Kree i misija nekako su izgledali kao da dolaze iz jedne od epizoda serije Star Trek .	0
Žanr : Adventure , Family	1
Očajne performanse .	0
Producenti su Ankica Jurić Tilić i Hrvoje Pervan .	1
Uzimajući ključne trenutke iz svakog desetljeća i pleteći ih zajedno s labavom temom , tempo i ton Firefly Lanea potpuno se gube u miješanju različitih melodramatičnih i neobično komičnih segmenata .	0
Ako se vratite na kraj 2014te godine i pogledate listu najočekivanijih filmova za ovu godinu na izmaku , listu onih koji mnogi nazivaju ‘ velikim ’ filmovima , definitivno ćete ugledati i ovaj naslov .	1
Redatelj : Brad Bird	1
To je zaintrigiralo i druge učenike koji su također htjeli doživjeti ovo .	1
Dakle , može li USS Discovery dovršiti svoj zadatak i osvojiti rat za Federaciju ?	1
Your Honod – Časni sude 2020 - 21 Sezona 1 ( TV SERIES ) Recenzija Serije	1
Datum izlaska : 21.05.2018 ( svjetska premijera )	1
Serija također dobro iskorištava muzičke zapise izvođača poput Pink Floyd , Rolling Stones i Thunderclap Newman , među ostalima .	2
Glavne uloge : Carrie Coon , James Franco , Zoë Kravitz , Dennis Quaid , Jack Reynor , Jonathan Cherry , Myles Truitt , Bree Wasylenko , Romano Orzari , Lily Gao , Gavin Fox , Ian Matthews , Shawn J . Hamilton , Ivan Wanis-Ruiz , Khalid Klein	1
Priča je postala malo složenija s političkom pričom , što mi je , iskreno , bilo malo komplicirano , pogotovo jer sam bila osoba koja nije poznavala povijest Austrije , Mađarske ili Njemačke u tom razdoblju .	0
Trajanje filma : 01 : 29 : 00	1
Radnja počinje prikazom obitelji Erso u lijepom okruženju kako žive mirnim životom sve dok ih ne posjeti jedan od glavnih Imperijala po imenu Orson Krennic ( Ben Mendelsohn ) kako bi razgovarao s Galenom Ersom ( Mads Mikkelsen ) .	1
Ovo je obrada nekad kultne serije za koju vjerujem da niste nikada čuli , ali eto sada imamo priliku upoznati je u novom ruhu .	1
